_id;brand.name;category.code;category.name;marketplace;name 
605383f6328e100036d1e435;VARIOS;10006168;Aguacates - Cáscara de cáscara (Tipo Hass);NKhLetAuCKJXeEcfX;"AGUACATE, VARIOS, BANDEJA 3/4 u - 600 g APROX	"
605383f6328e100036d1e43e;CUETARA;10000161;Galletas/Galletas (Establo de estantería);NKhLetAuCKJXeEcfX;"GALLETA TOSTADA TOSTARICA, CUETARA, CAJA 570 g	"
605383f6328e100036d1e45b;DELIPLUS;10000341;Cuidado de Oído/Nasal;NKhLetAuCKJXeEcfX;"BASTONCILLO OIDOS, DELIPLUS, BOTE 160 u	"
605383f6328e100036d1e3ef;HACENDADO;10000292;Productos a base de vegetales / Comidas - No Listo para Comer (Estable en el Anaquel);NKhLetAuCKJXeEcfX;"MAIZ DULCE CONSERVA, HACENDADO, LATA PACK 3 x 75 g - 225 g ESCURRIDO 210 g	"
605383f6328e100036d1e413;HACENDADO;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"BACON TAQUITOS, HACENDADO, PACK 2 x 125 g - 250 g	"
605383f6328e100036d1e415;HACENDADO;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"FUET ESPETEC EXTRA PIEZA, HACENDADO, u	"
605383f6328e100036d1e425;HACENDADO;10000291;Productos a base de vegetales / Comidas - No Listo para Comer (Congelado);NKhLetAuCKJXeEcfX;"AJO TROCEADO CONGELADO, HACENDADO, PAQUETE 150 g	"
605383f6328e100036d1e423;NO IDENTIFICADA;10000301;Productos a base de masa / Comidas - No Listos para el Consumo - Salados (Congelados);NKhLetAuCKJXeEcfX;"ROLLITO PRIMAVERA CONGELADO, , CAJA 6 u - 300 g	"
605383f6328e100036d1e439;VARIOS;10006129;Espárragos;NKhLetAuCKJXeEcfX;"ESPARRAGO VERDE FINO, VARIOS, MANOJO 300 g	"
605383f6328e100036d1e438;HIJOLUSA;10006104;Patatas;NKhLetAuCKJXeEcfX;"PATATA BABY FRESCA (PARA MICROONDAS), HIJOLUSA, BOLSA 400 g	"
605383f6328e100036d1e448;NO IDENTIFICADA;10006982;Margarina (Perecedera);NKhLetAuCKJXeEcfX;"MARGARINA LIGERA, PRODUCTO RECOMENDADO, TARRINA 500 g	"
605383f6328e100036d1e3ee;HACENDADO;10000292;Productos a base de vegetales / Comidas - No Listo para Comer (Estable en el Anaquel);NKhLetAuCKJXeEcfX;"GUISANTE CONSERVA, HACENDADO, BOTE 390 g ESCURRIDO 250 g	"
605383f6328e100036d1e40c;HACENDADO;10000201;Bebidas con sabor - Listo para beber;NKhLetAuCKJXeEcfX;"ZUMO MANZANA, HACENDADO, BRICK 1 l	"
605383f6328e100036d1e417;INCARLOPSA;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"JAMON CURADO LONCHAS EXTRA FINO, INCARLOPSA, PAQUETE 120 g	"
605383f6328e100036d1e432;VARIOS;10005897;Plátanos;NKhLetAuCKJXeEcfX;"PLATANO CANARIO (VENTA POR UNIDADES), VARIOS	"
605383f6328e100036d1e436;VARIOS;10006006;Cebollas;NKhLetAuCKJXeEcfX;"CEBOLLA DULCE, VARIOS, MALLA 1 kg	"
605383f6328e100036d1e447;HACENDADO;10000168;Mantequilla (Perecedera);NKhLetAuCKJXeEcfX;"MANTEQUILLA, HACENDADO, PASTILLA 250 g	"
605383f6328e100036d1e44e;HACENDADO;10000246;Pasteles/Pasteles - Dulces (Perecederos);NKhLetAuCKJXeEcfX;"PETIT CHOCOLATE, HACENDADO, PACK 6 u x 60 g - 360 g	"
605383f6328e100036d1e453;DELIPLUS;10000333;Uñas - Limpiadores/Desmaquilladores Cosméticos;NKhLetAuCKJXeEcfX;"QUITAESMALTE SIN ACETONA CON AGENTES HIDRATANTES, DELIPLUS, BOTELLA 200 cc	"
605383f6328e100036d1e459;DELIPLUS;10000383;Limpieza dental;NKhLetAuCKJXeEcfX;"DENTIFRICO PASTA ACCION TOTAL SABOR MENTA DURADERA, DELIPLUS, TUBO 100 cc	"
605383f6328e100036d1e3e2;HACENDADO;10000040;Aceites Comestibles - Vegetales o Vegetales (Estantería);NKhLetAuCKJXeEcfX;"ACEITE GIRASOL TAPON AMARILLO, HACENDADO, BOTELLA 1 l	"
605383f6328e100036d1e3e9;HACENDADO;10000287;Barras de Cereal/Muesli;NKhLetAuCKJXeEcfX;"BARRITA CEREALES CHOCOLATE LECHE (BASE BLANCA), HACENDADO, CAJA 6 u- 120 g	"
605383f6328e100036d1e405;HACENDADO;10000177;Mezclas de Chips/Crisps/Snack - Natural/Extrusionado (Estable en el estante);NKhLetAuCKJXeEcfX;"APERITIVO NACHOS PADRISIMOS ***NOVEDAD***, HACENDADO, BOLSA 150 g	"
605383f6328e100036d1e418;NATUAL;10000029;Queso (Establo);NKhLetAuCKJXeEcfX;"QUESO EMENTAL TACO, NATUAL, PORCION 350 G.	"
605383f6328e100036d1e42c;BOSQUE VERDE;10001761;Bolsas de basura;NKhLetAuCKJXeEcfX;"BOLSA BASURA CUBO PEQUEÑO 10 LITROS MINI CIERRE FACIL 45 x 47 AROMA LIMON (BLANCA), BOSQUE VERDE, PAQUETE 40 u	"
605383f6328e100036d1e442;MERCADONA;10000164;Pan (Perecedero);NKhLetAuCKJXeEcfX;"PAN BARRA 6 CEREALES, MERCADONA, 1 u 210 g	"
605383f6328e100036d1e45c;DELIPLUS;10000376;Higiene femenina - Toallas/almohadillas;NKhLetAuCKJXeEcfX;"COMPRESA ABSORCION NOCHE SUAVE ULTRA PLEGADA ALAS, DELIPLUS, PAQUETE 10 u	"
605383f6328e100036d1e3f4;NO IDENTIFICADA;10006210;Huevos de mesa con cáscara;NKhLetAuCKJXeEcfX;"HUEVO GALLINA CRIADA SUELO L, , 12 U	"
605383f6328e100036d1e40a;COCA COLA;10000201;Bebidas con sabor - Listo para beber;NKhLetAuCKJXeEcfX;"COLA ZERO, COCA-COLA, LATA PACK 12 x 330 cc - 3960 cc	"
605383f6328e100036d1e420;HACENDADO;10000145;Invertebrados Acuáticos - Preparados/Procesados (Congelados);NKhLetAuCKJXeEcfX;"RABAS EMPANADAS CONGELADAS, HACENDADO, PAQUETE 500 g	"
605383f6328e100036d1e44c;HACENDADO;10000278;Yogur (Perecedero);NKhLetAuCKJXeEcfX;"YOGUR LIQUIDO L CASEI PIÑA-COCO/FRESA-PLATANO, HACENDADO, BOTELLIN PACK 12 x 100 g - 1200 g	"
605383f6328e100036d1e452;S-3;10000365;Fragancias;NKhLetAuCKJXeEcfX;"COLONIA FRESCA, S-3, BOTELLA 750 cc	"
605383f6328e100036d1e3e3;HACENDADO;10000040;Aceites Comestibles - Vegetales o Vegetales (Estantería);NKhLetAuCKJXeEcfX;"ACEITE OLIVA VIRGEN EXTRA TAPON VERDE, HACENDADO, BOTELLA 500 cc	"
605383f6328e100036d1e3e7;HACENDADO;10000115;Café - Instantáneo;NKhLetAuCKJXeEcfX;"CAFE SOLUBLE NATURAL CLASICO, HACENDADO, TARRO 200 g	"
605383f6328e100036d1e40b;FANTA LIMON ZERO;10000201;Bebidas con sabor - Listo para beber;NKhLetAuCKJXeEcfX;"LIMON CON GAS ZERO, FANTA, LATA 330 cc	"
605383f6328e100036d1e41e;HACENDADO;10000215;Helados/Novedades de helados (Congelados);NKhLetAuCKJXeEcfX;"HELADO SIN AZUCAR AÑADIDO CONO MINI, HACENDADO, CAJA 12 u - 444 cc	"
605383f6328e100036d1e426;BOSQUE VERDE;10000375;Papel higiénico;NKhLetAuCKJXeEcfX;"PAPEL HIGIENICO DOBLE ROLLO, BOSQUE VERDE, PAQUETE 12 u	"
605383f6328e100036d1e43c;HACENDADO;10000045;Combinaciones de Chocolate y Chocolate/Dulces de Azúcar - Confitería;NKhLetAuCKJXeEcfX;"CHOCOLATE NEGRO MINI TABLETAS (72% CACAO), HACENDADO, PAQUETE 25 u - 200 g	"
605383f6328e100036d1e456;VEET;10000340;Depilación/Epilación (sin motor);NKhLetAuCKJXeEcfX;"CERA DEPILAR FRIA BANDAS CORPORALES PIEL SENSIBLE, VEET, PAQUETE 20 u	"
605383f6328e100036d1e458;DELIPLUS;10000383;Limpieza dental;NKhLetAuCKJXeEcfX;"ENJUAGUE BUCAL ACCION TOTAL SABOR MENTA FRESCA (VERDE), DELIPLUS, BOTELLA 500 cc	"
605383f6328e100036d1e3f7;HACENDADO;10000261;Sopas - Preparadas (Perecederas);NKhLetAuCKJXeEcfX;"SALMOREJO 100 % NATURAL FRESCO, LA HUERTA DE HACENDADO, BOTELLA 1 l	"
605383f6328e100036d1e402;HACENDADO;10000177;Mezclas de Chips/Crisps/Snack - Natural/Extrusionado (Estable en el estante);NKhLetAuCKJXeEcfX;"APERITIVO SNACK DE ALGAS CON ARROZ CRUJIENTE ***NOVEDAD***, HACENDADO, PAQUETE 20 g	"
605383f6328e100036d1e416;HACENDADO;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"SNACK LONGANIZA (PARA PICAR), HACENDADO, PAQUETE 5 u - 50 g	"
605383f6328e100036d1e41d;HACENDADO;10000215;Helados/Novedades de helados (Congelados);NKhLetAuCKJXeEcfX;"HELADO CONO MINI NATA, HACENDADO, CAJA 12 u - 444 cc	"
605383f6328e100036d1e41b;HACENDADO;10005840;Salchichas de cerdo - Preparadas/Procesadas;NKhLetAuCKJXeEcfX;"SALCHICHA FRANKFURT BOCATA 4 U, HACENDADO, PAQUETE 350 g	"
605383f6328e100036d1e445;PULEVA;10006971;Sustitutos de la leche (Estable en la estantería);NKhLetAuCKJXeEcfX;"PREPARADO LACTEO DESNATADO OMEGA 3, PULEVA, BRICK PACK 6 x 1 l - 6 l	"
605383f6328e100036d1e451;NO IDENTIFICADA;10000345;Cabello - Color;NKhLetAuCKJXeEcfX;"TINTE COLORACION TONO SOBRE TONO N° 503 CASTAÑO DORADO CREME GLOSS, CASTING, u	"
605383f6328e100036d1e3f3;ARAGONESA;10000203;Harina - Cereal/Pulso (Establo);NKhLetAuCKJXeEcfX;"HARINA BIZCOCHOS, ARAGONESA, PAQUETE 1 kg	"
605383f6328e100036d1e406;DELIPLUS;10000494;Pañales para bebés (desechables);NKhLetAuCKJXeEcfX;"PAÑAL BRAGUITA NOCHE 27 A 57 Kg (DE 8 A 15 AÑOS - UNISEX), DELIPLUS, PAQUETE 13 u	"
605383f6328e100036d1e40d;NO IDENTIFICADA;10005788;Pollo - Sin Preparar/Sin Procesar;NKhLetAuCKJXeEcfX;"POLLO CAMPO ENTERO LIMPIO FRESCO, , BANDEJA 1800 g APROX	"
605383f6328e100036d1e419;ENTREPINARES;10000029;Queso (Establo);NKhLetAuCKJXeEcfX;"QUESO CURADO MEZCLA CORTADO A CUÑITAS, ENTREPINARES, PORCION 280 g APROX	"
605383f6328e100036d1e443;HACENDADO;10000163;Pan (Congelado);NKhLetAuCKJXeEcfX;"PAN HORNEAR (BAGUETTE), HACENDADO, PAQUETE 2 u - 300 g	"
605383f6328e100036d1e3e8;HACENDADO;10000284;Productos de Cereales - Listos para Comer (Estable en el Anaquel);NKhLetAuCKJXeEcfX;"CEREAL RELLENO LECHE MINI, HACENDADO, CAJA 5 u -175 g	"
605383f6328e100036d1e3f1;HACENDADO;10006129;Espárragos;NKhLetAuCKJXeEcfX;"ESPARRAGO BLANCO MEDIANO 6/12 PIEZAS CONSERVA, HACENDADO, TARRO 345 g ESCURRIDO 205 g	"
605383f6328e100036d1e3ed;YBARRA;10005976;Frijoles franceses y de cera;NKhLetAuCKJXeEcfX;"JUDIA VERDE PLANA TROCEADA CONSERVA, YBARRA, TARRO 660 g ESCURRIDO 360 g	"
605383f6328e100036d1e3f5;HACENDADO;10000242;Pasta/Fideos - No está listo para comer (Estable en el estante);NKhLetAuCKJXeEcfX;"PAJARITAS PASTA VEGETAL, HACENDADO, PAQUETE 500 g	"
605383f6328e100036d1e3f0;HACENDADO;10000272;Verduras - Preparadas/Procesadas (Establo);NKhLetAuCKJXeEcfX;"TOMATE FRITO ACEITE OLIVA, HACENDADO, MINIBRICK PACK 3 x 210 g -630 g	"
605383f6328e100036d1e3fd;HACENDADO;10000045;Combinaciones de Chocolate y Chocolate/Dulces de Azúcar - Confitería;NKhLetAuCKJXeEcfX;"ALMENDRA BAÑADA CHOCOLATE NEGRO, HACENDADO, PAQUETE 150 g	"
605383f6328e100036d1e3f6;TRADIGUST;10006749;Comidas Combinadas Preparadas - No Listo para Comer (Perecedero);NKhLetAuCKJXeEcfX;"COMIDA PREPARADA POLLO RELLENO JAMON, QUESO Y HUEVO, TRADIGUST, u - 1 Kg APROX	"
605383f6328e100036d1e400;HACENDADO;10000008;Nueces/Semillas - No preparadas/Sin procesar (Estable en el estante);NKhLetAuCKJXeEcfX;"PIPAS GIGANTES AGUASAL, HACENDADO, PAQUETE 200 g	"
605383f6328e100036d1e409;MAHOU;10000159;Cerveza;NKhLetAuCKJXeEcfX;"CERVEZA RUBIA CLASICA (ENVASE VERDE), MAHOU, LATA PACK 12 x 330 cc - 3960 cc	"
605383f6328e100036d1e422;HACENDADO;10005769;Pollo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"NUGGETS POLLO CONGELADO, HACENDADO, PAQUETE 500 g	"
605383f6328e100036d1e41c;HACENDADO;10005834;Salchichas de pollo - Preparadas/Procesadas;NKhLetAuCKJXeEcfX;"SALCHICHA POLLO, HACENDADO, PAQUETE 2 x 250 g - 500 g	"
605383f6328e100036d1e431;VARIOS;10005889;Naranjas;NKhLetAuCKJXeEcfX;"NARANJA, VARIOS, MALLA 3 kg	"
605383f6328e100036d1e424;NO IDENTIFICADA;10000291;Productos a base de vegetales / Comidas - No Listo para Comer (Congelado);NKhLetAuCKJXeEcfX;"EDAMAME (VAINAS DE SOJA VERDE) CONGELADO, , PAQUETE 500 g	"
605383f6328e100036d1e434;VARIOS;10005937;Kiwis;NKhLetAuCKJXeEcfX;"KIWI VERDE (VENTA POR UNIDADES), VARIOS, GRANEL	"
605383f6328e100036d1e43b;NO IDENTIFICADA;10006163;Tomates - Oblongos;NKhLetAuCKJXeEcfX;TOMATE PERA (VENTA POR UNIDADES), VARIOS
605383f6328e100036d1e44b;HACENDADO;10000197;Postres (Perecederos);NKhLetAuCKJXeEcfX;"FLAN DULCE DE LECHE, HACENDADO, PACK 4 x 100 g - 400 g	"
605383f6328e100036d1e449;HACENDADO;10000190;Crema (Estable en el estante);NKhLetAuCKJXeEcfX;"NATA PARA COCINAR LIGERA, HACENDADO, MINIBRICK PACK 3 x 200 cc - 600 cc	"
605383f6328e100036d1e454;DELIPLUS;10000342;Exfoliantes/Máscaras;NKhLetAuCKJXeEcfX;"GEL FACIAL EXFOLIANTE DESINCRUSTADOR ( PIELES GRASAS TENDENCIA ACNEICA ), DELIPLUS, TUBO 75 cc	"
605383f6328e100036d1e3f8;HACENDADO;10000291;Productos a base de vegetales / Comidas - No Listo para Comer (Congelado);NKhLetAuCKJXeEcfX;"TORTILLA PATATA CON CEBOLLA REFRIGERADA, HACENDADO, BANDEJA 1 u - 600 g	"
605383f6328e100036d1e407;NO IDENTIFICADA;10000232;Agua envasada;NKhLetAuCKJXeEcfX;"AGUA CON GAS, CORTES, PACK 6 x 500 cc - 3 l	"
605383f6328e100036d1e408;HEINEKEN;10000159;Cerveza;NKhLetAuCKJXeEcfX;"CERVEZA RUBIA, HEINEKEN, LATA PACK 8 x 330 cc - 2640 cc	"
605383f6328e100036d1e40f;PROCAVI;10005803;Pavo - Sin elaborar/Sin elaborar;NKhLetAuCKJXeEcfX;"PAVO SOLOMILLO ENTERO CONGELADO, PROCAVI, u 350 g APROX.	"
605383f6328e100036d1e412;UBAGO;10000016;Pescado - Preparado/Procesado (Perecedero);NKhLetAuCKJXeEcfX;"SALMON AHUMADO MARINADO LONCHAS, UBAGO, PAQUETE 80 g	"
605383f6328e100036d1e433;VARIOS;10005921;Fresas;NKhLetAuCKJXeEcfX;"FRESON ***SUJETO A DISPONIBILIDAD***, VARIOS, BANDEJA 1 kg APROX	"
605383f6328e100036d1e43a;VARIOS;10006122;Zanahorias;NKhLetAuCKJXeEcfX;"ZANAHORIA, VARIOS, PAQUETE 500 g	"
605383f6328e100036d1e41a;PHILADELPHIA;10000028;Queso (Perecedero);NKhLetAuCKJXeEcfX;"QUESO UNTAR BLANCO NATURAL, PHILADELPHIA, TARRINA 270 g	"
605383f6328e100036d1e427;BOSQUE VERDE;10000424;Detergentes de lavandería;NKhLetAuCKJXeEcfX;"DETERGENTE LAVADORA POLVO ROPA BLANCA Y COLOR, BOSQUE VERDE, PAQUETE 5250 g - 70 LAVADOS	"
605383f6328e100036d1e429;BOSQUE VERDE;10000405;Limpiadores de superficies;NKhLetAuCKJXeEcfX;"TOALLITAS LIMPIACOCINAS / QUITAGRASAS, BOSQUE VERDE, PAQUETE 50 u	"
605383f6328e100036d1e450;DELIPLUS;10000330;Limpieza/Lavado/Jabón - Cuerpo;NKhLetAuCKJXeEcfX;"GEL BAÑO DERMO AROMA PIEL NORMAL AQUA MARINA, DELIPLUS, BOTELLA 750 cc	"
605383f6328e100036d1e457;WILLIAMNS;10000338;Antitranspirantes/desodorantes;NKhLetAuCKJXeEcfX;"DESODORANTE STICK HOMBRE, WILLIAMNS, BOTE 75 cc	"
605383f6328e100036d1e3fe;HACENDADO;10000177;Mezclas de Chips/Crisps/Snack - Natural/Extrusionado (Estable en el estante);NKhLetAuCKJXeEcfX;"ALMENDRA TOSTADA SIN SAL (LARGUETA), HACENDADO, PAQUETE 200 g	"
605383f6328e100036d1e401;HACENDADO;10000604;Combinación de Frutas/Nueces/Semillas Paquetes de Variedades;NKhLetAuCKJXeEcfX;"COCKTAIL FRUTOS SECOS TOSTADO Y AHUMADO (CACAHUETES, ALMENDRAS Y ANACARDOS), HACENDADO, PAQUETE 175 g	"
605383f6328e100036d1e414;HACENDADO;10005784;Pavo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"FIAMBRE PECHUGA PAVO LONCHAS FINAS ***PACK AHORRO***, HACENDADO, PAQUETE PACK 2 x 200 g - 400 g	"
605383f6328e100036d1e428;BOSQUE VERDE;10000405;Limpiadores de superficies;NKhLetAuCKJXeEcfX;"TOALLITAS LIMPIABAÑOS, BOSQUE VERDE, PAQUETE 50 u	"
605383f6328e100036d1e42f;BOSQUE VERDE;10000398;Accesorios de limpieza;NKhLetAuCKJXeEcfX;"BAYETA SUAVE MULTIUSOS COLORES, BOSQUE VERDE, PAQUETE 9 u	"
605383f6328e100036d1e446;LAUKI;10000026;Leche (Establo);NKhLetAuCKJXeEcfX;"LECHE SEMIDESNATADA, LAUKI, BRICK PACK 6 x 1 l - 6 l	"
605383f6328e100036d1e455;DELIPLUS;10000332;Limpiadores/retiradores de cosméticos (sin energía);NKhLetAuCKJXeEcfX;"TOALLITAS FACIALES DESMAQUILLADORAS CARA Y OJOS PIEL NORMAL- MIXTA (COLOR MORADO), DELIPLUS, PAQUETE 25 u	"
605383f6328e100036d1e3e5;COLFIORITO;10000319;Granos/Cereales - Listos para comer - (Establo);NKhLetAuCKJXeEcfX;"QUINOA, COLFIORITO, PAQUETE 500 g	"
605383f6328e100036d1e3f9;HACENDADO;10000156;Mezclas para Hornear/Cocinar (Estable en el Anaquel);NKhLetAuCKJXeEcfX;"PREPARADO PANCAKES EN POLVO ***NOVEDAD***, HACENDADO, BOTELLA 220 g	"
605383f6328e100036d1e3fb;BARROS;10000239;Aceitunas (Establo);NKhLetAuCKJXeEcfX;"ACEITUNA PARTIDA VERDE ALIÑADA ESTILO CHUPADEDOS, HUERTA DE BARROS, TARRO 980 g ESCURRIDO 600 g	"
605383f6328e100036d1e403;HACENDADO;10000177;Mezclas de Chips/Crisps/Snack - Natural/Extrusionado (Estable en el estante);NKhLetAuCKJXeEcfX;"PATATAS FRITAS LISAS EXTRACRUJIENTES, HACENDADO, PAQUETE 180 g	"
605383f6328e100036d1e42b;BOSQUE VERDE;10007264;Mantel de Mesa/Nappones (Desechables);NKhLetAuCKJXeEcfX;"SERVILLETA PAPEL 3 CAPAS 33 x 33 CM COLOR, BOSQUE VERDE, PAQUETE 50 u	"
605383f6328e100036d1e440;HACENDADO;10000161;Galletas/Galletas (Establo de estantería);NKhLetAuCKJXeEcfX;"GALLETA BELGA EXTRA FINA DE MANTEQUILLA ***NOVEDAD***, HACENDADO, PAQUETE 180 g	"
605383f6328e100036d1e441;HACENDADO;10000165;Pan (Establo);NKhLetAuCKJXeEcfX;"PAN MOLDE BLANCO FAMILIAR, HACENDADO, PAQUETE 28 REBANADAS - 820 g	"
605383f6328e100036d1e44f;DELIPLUS;10000330;Limpieza/Lavado/Jabón - Cuerpo;NKhLetAuCKJXeEcfX;"GEL BAÑO DERMO AROMA PIEL NORMAL TIERNOS RECUERDOS, DELIPLUS, BOTELLA 750 cc	"
605383f6328e100036d1e45a;DELIPLUS;10000330;Limpieza/Lavado/Jabón - Cuerpo;NKhLetAuCKJXeEcfX;"JABON MANOS LIQUIDO DERMO PROTECTOR DOSIFICADOR, DELIPLUS, BOTELLA 500 cc	"
605383f6328e100036d1e3eb;HACENDADO;10000206;Fruta - Preparada/Procesada (Establo);NKhLetAuCKJXeEcfX;"MELOCOTON EN ALMIBAR, HACENDADO, BOTE PACK 3 u - 600 g ESCURRIDO 345 g	"
605383f6328e100036d1e3fa;HACENDADO;10006216;Sopas - Envases variados preparados;NKhLetAuCKJXeEcfX;"SOPA DESHIDRATADA CEBOLLA, HACENDADO, PACK SOBRES 2 x 50 g - 100 g	"
605383f6328e100036d1e410;VARIOS;10005785;Ternera - Preparada/Procesada;NKhLetAuCKJXeEcfX;"HAMBURGUESA VACUNO BURGER MEAT FRESCO, VARIOS, BIPACK 6 u - 540 g	"
605383f6328e100036d1e411;VARIOS;10005785;Ternera - Preparada/Procesada;NKhLetAuCKJXeEcfX;"VACUNO AL AJILLO FILETE FRESCO, VARIOS, BANDEJA 450 g APROX	"
605383f6328e100036d1e41f;MASCATO;10000281;Pescado - Sin preparar/Sin procesar (Congelado);NKhLetAuCKJXeEcfX;"MERLUZA CONGELADA FILETE SIN PIEL DEL CABO, MASCATO, PAQUETE 580 g PESO NETO ESCURRIDO	"
605383f6328e100036d1e421;HACENDADO;10000145;Invertebrados Acuáticos - Preparados/Procesados (Congelados);NKhLetAuCKJXeEcfX;"ANILLAS A LA ROMANA CONGELADO, HACENDADO, PAQUETE 500 g	"
605383f6328e100036d1e437;VARIOS;10006133;Puerro;NKhLetAuCKJXeEcfX;"AJO PUERRO, VARIOS, PAQUETE 2 u - 900 g APROX	"
605383f6328e100036d1e43f;DIGESTIVE;10000161;Galletas/Galletas (Establo de estantería);NKhLetAuCKJXeEcfX;"GALLETA DIGESTIVE AVENA, HACENDADO, CAJA 2 TUBOS - 850 g	"
605383f6328e100036d1e44a;HACENDADO;10000197;Postres (Perecederos);NKhLetAuCKJXeEcfX;"FLAN QUESO, HACENDADO, PACK 4 x 100 g - 400 g	"
605383f6ef06e100364033a6;NO IDENTIFICADA;10006963;Bañadores / Trajes de baño;if5BtnAqLE5rnRoA2;KLV nuevo bikini 2019 trajes de baño de mujer push up traje de baño de playa femenina traje de baño costumi da bagno donna # @%    
605383f6c347a60036c2f799;NO IDENTIFICADA;10006963;Bañadores / Trajes de baño;if5BtnAqLE5rnRoA2;conjunto de Micro Bikini Push Up traje de baño de playa sólido traje de baño Tanga brasileño para niñas Bikini traje de baño femme
605383f6ef06e100364033a7;MIMSHOES;10001077;Zapatos - Propósito General;ZMHdsSYAiWrJ27aKB;MS21 Grey W - 39
605383f7c347a60036c2f7ac;NO IDENTIFICADA;10006963;Bañadores / Trajes de baño;if5BtnAqLE5rnRoA2;traje de baño a rayas una pieza traje de baño mujer espalda descubierta Monokini traje de baño deportivo playa traje de baño nadar rojo blanco
605383f7ef06e100364033b3;HACENDADO;10006454;Lentejas;NKhLetAuCKJXeEcfX;"LENTEJA PARDINA, HACENDADO, PAQUETE 1 kg	"
605383f7ef06e100364033ba;NO IDENTIFICADA;10006210;Huevos de mesa con cáscara;NKhLetAuCKJXeEcfX;"HUEVO GRANDE L ***TAMAÑO AHORRO***, , 24 u	"
605383f7ef06e100364033c9;MARBU;10000161;Galletas/Galletas (Establo de estantería);NKhLetAuCKJXeEcfX;"GALLETA MARIA DORADA, MARBU, CAJA 4 TUBOS - 800 g	"
605383f7ef06e100364033cd;MERCADONA;10000164;Pan (Perecedero);NKhLetAuCKJXeEcfX;"PAN BARRA RUSTICA, MERCADONA, 1 u 250 g	"
605383f7ef06e100364033d2;DANONE;10000278;Yogur (Perecedero);NKhLetAuCKJXeEcfX;"YOGUR LIMON, DANONE, PACK 4 x 125 g - 500 g	"
605383f7ef06e100364033b2;HACENDADO;10000211;Granos/Cereales - No Listos para el Consumo - (Estable en el Anaquel);NKhLetAuCKJXeEcfX;"ARROZ BOMBA, HACENDADO, PAQUETE 1 kg	"
605383f7ef06e100364033bc;EL PAVO;10000242;Pasta/Fideos - No está listo para comer (Estable en el estante);NKhLetAuCKJXeEcfX;"LASAÑA PLACAS PRECOCIDAS, EL PAVO, CAJA 18 u - 200 g	"
605383f7ef06e100364033bb;HACENDADO;10000242;Pasta/Fideos - No está listo para comer (Estable en el estante);NKhLetAuCKJXeEcfX;"MACARRON AL HUEVO PASTA, HACENDADO, PAQUETE 500 g	"
605383f7ef06e100364033b4;NO IDENTIFICADA;10000043;Azúcar/Sustitutos del azúcar (Estabilidad de la plataforma);NKhLetAuCKJXeEcfX;"AZUCAR BLANQUILLA ***TAMAÑO AHORRO***, , PAQUETE 2 kg	"
605383f7ef06e100364033c4;BOSQUE VERDE;10000424;Detergentes de lavandería;NKhLetAuCKJXeEcfX;"DETERGENTE LAVADORA GEL CONCENTRADO ROPA BLANCA Y COLOR, BOSQUE VERDE, BOTELLA 810 cc 27 LAVADOS	"
605383f7ef06e100364033c5;FINISH;10000406;Limpieza/cuidado de platos - Automático;NKhLetAuCKJXeEcfX;"LAVAVAJILLAS MAQUINA PASTILLAS CLASSIC, FINISH, CAJA 30 u	"
605383f7ef06e100364033cb;HACENDADO;10000165;Pan (Establo);NKhLetAuCKJXeEcfX;"PAN MOLDE BLANCO SIN CORTEZA, HACENDADO, PAQUETE 16 REBANADAS - 450 g	"
605383f7ef06e100364033d3;DANONE;10000278;Yogur (Perecedero);NKhLetAuCKJXeEcfX;"YOGUR MACEDONIA, DANONE, PACK 4 x 125 g - 500 g	"
605383f7ef06e100364033b5;HACENDADO;10000018;Pescado - Preparado/Procesado (Establo);NKhLetAuCKJXeEcfX;"BONITO NORTE TROZOS EN ACEITE OLIVA (ABRE FACIL SOLAPIN), HACENDADO, LATA PACK 3 u - 240 g ESCURRIDO 156 g	"
605383f7ef06e100364033bd;HACENDADO;10000239;Aceitunas (Establo);NKhLetAuCKJXeEcfX;"ACEITUNA RELLENA ANCHOA SELECCION, HACENDADO, LATA 300 g ESCURRIDO 130 g	"
605383f7ef06e100364033c0;INCARLOPSA;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"JAMON CURADO LONCHAS EXTRA FINO, INCARLOPSA, PAQUETE 120 g	"
605383f7ef06e100364033cf;HACENDADO;10000026;Leche (Establo);NKhLetAuCKJXeEcfX;"LECHE DESNATADA, HACENDADO, BRICK PACK 6 x 1 l - 6 l	"
605383f7ef06e100364033b6;HACENDADO;10000018;Pescado - Preparado/Procesado (Establo);NKhLetAuCKJXeEcfX;"BONITO NORTE EN ESCABECHE, HACENDADO, LATA 190 g ESCURRIDO 140 g	"
605383f7ef06e100364033be;NOEL;10005781;Cerdo - Preparado/Procesado;NKhLetAuCKJXeEcfX;"JAMON COCIDO BRASEADO LONCHAS, NOEL, PAQUETE 200 g	"
